"id:ID","uri","uuid","label","name","ordinal","description","data_type","role","core","value_domain","code_list","code_list_uri"
"926","https://sdtm.d4k.dk/ig/IS/ISLLOQ","c21ad928-1052-411f-8f29-4a796c2310a6","Lower Limit of Quantitation","ISLLOQ","40","Indicates the lower limit of quantitation for an assay. Units will be those used for ISSTRESU.","Num","Variable Qualifier","Exp","","",""
"927","https://sdtm.d4k.dk/ig/IS/VISITNUM","4aed958b-e05f-4e5b-8854-c68acc90e8bf","Visit Number","VISITNUM","41","Clinical encounter number. Numeric version of VISIT, used for sorting.","Num","Timing","Exp","","",""
"928","https://sdtm.d4k.dk/ig/IS/VISIT","defe4a5b-a70e-4437-9fcb-b7198b74b9e8","Visit Name","VISIT","42","Protocol-defined description of a clinical encounter. May be used in addition to VISITNUM and/or VISITDY.","Char","Timing","Perm","","",""
"929","https://sdtm.d4k.dk/ig/IS/VISITDY","64d63f21-5754-49d8-8ac8-d0deb54e4855","Planned Study Day of Visit","VISITDY","43","Planned study day of the visit based upon RFSTDTC in Demographics.","Num","Timing","Perm","","",""
"930","https://sdtm.d4k.dk/ig/IS/TAETORD","78933577-9906-4a40-81db-6b1cf70bd862","Planned Order of Element within Arm","TAETORD","44","Number that gives the planned order of the element within the arm.","Num","Timing","Perm","","",""
"931","https://sdtm.d4k.dk/ig/IS/EPOCH","f79be1f4-aef3-4589-a787-e7561597f93a","Epoch","EPOCH","45","Epoch associated with the start date/time of the observation, or the date/time of collection if start date/time is not collected.","Char","Timing","Perm","","C99079","https://ct.d4k.dk/cdisc/dataset/sc/2019-09-27/sdtm/C99079"
"932","https://sdtm.d4k.dk/ig/IS/ISDTC","3dbad76f-332b-44a3-b70b-05d778f4dec9","Date/Time of Collection","ISDTC","46","Collection date and time of an observation.","Char","Timing","Exp","ISO 8601 datetime or interval","",""
"933","https://sdtm.d4k.dk/ig/IS/ISENDTC","2c0c174d-c5dd-4ee4-afc6-c3d371eebffe","End Date/Time of Specimen Collection","ISENDTC","47","End date/time of the observation.","Char","Timing","Perm","ISO 8601 datetime or interval","",""
"934","https://sdtm.d4k.dk/ig/IS/ISDY","bba66b65-5f0a-476d-8a0f-85ca36bf209e","Study Day of Visit/Collection/Exam","ISDY","48","Actual study day of visit/collection/exam expressed in integer days relative to sponsor-defined RFSTDTC in Demographics.","Num","Timing","Perm","","",""
"935","https://sdtm.d4k.dk/ig/IS/ISENDY","40fad41b-7018-44ed-90de-ac1918606741","Study Day of End of Specimen Collection","ISENDY","49","Actual study day of end of observation expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Num","Timing","Perm","","",""
"936","https://sdtm.d4k.dk/ig/IS/ISTPT","de84c9ac-ea52-4396-a7b3-f15ea8b69e5a","Planned Time Point Name","ISTPT","50","Text description of time when specimen should be taken. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See ISTPTNUM and ISTPTREF. Examples: ""Start"", ""5 min post"".","Char","Timing","Perm","","",""
"937","https://sdtm.d4k.dk/ig/IS/ISTPTNUM","d61cff38-9447-454f-8c76-eaaea5b3b5f3","Planned Time Point Number","ISTPTNUM","51","Numerical version of ISTPT to aid in sorting.","Num","Timing","Perm","","",""
"938","https://sdtm.d4k.dk/ig/IS/ISELTM","170181e4-6136-4399-90b0-fbf16ea474d8","Planned Elapsed Time from Time Point Ref","ISELTM","52","Planned elapsed time (in ISO 8601) relative to a planned fixed reference (ISTPTREF). This variable is useful where there are repetitive measures. Not a clock time or a date/time variable. Represented as ISO 8601 duration. Examples: ""-PT15M"" to represent the period of 15 minutes prior to the reference point indicated by ISTPTREF, ""PT8H"" to represent the period of 8 hours after the reference point indicated by ISTPTREF.","Char","Timing","Perm","ISO 8601 duration","",""
"939","https://sdtm.d4k.dk/ig/IS/ISTPTREF","9e30cc27-014a-4ac7-802d-43abb6c17e09","Time Point Reference","ISTPTREF","53","Name of the fixed reference point referred to by ISELTM, ISTPTNUM, and ISTPT. Examples: ""PREVIOUS DOSE"", ""PREVIOUS MEAL"".","Char","Timing","Perm","","",""
"940","https://sdtm.d4k.dk/ig/IS/ISRFTDTC","2482bf54-1cf7-4aee-8318-387df74ea993","Date/Time of Reference Time Point","ISRFTDTC","54","Date/time of the reference time point, ISTPTREF.","Char","Timing","Perm","ISO 8601 datetime or interval","",""
"941","https://sdtm.d4k.dk/ig/LB/STUDYID","fc2af66a-d978-4533-bc6b-eb304aa83e4c","Study Identifier","STUDYID","1","Unique identifier for a study.","Char","Identifier","Req","","",""
"942","https://sdtm.d4k.dk/ig/LB/DOMAIN","f8c4aba8-20ad-4818-9c97-002f99860117","Domain Abbreviation","DOMAIN","2","Two-character abbreviation for the domain.","Char","Identifier","Req","","",""
"943","https://sdtm.d4k.dk/ig/LB/USUBJID","baca65a8-6044-4af8-97b2-9c76ac7a5cca","Unique Subject Identifier","USUBJID","3","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Char","Identifier","Req","","",""
"944","https://sdtm.d4k.dk/ig/LB/LBSEQ","afd93c9f-af04-4d45-8065-999c7eef80cc","Sequence Number","LBSEQ","4","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Num","Identifier","Req","","",""
"945","https://sdtm.d4k.dk/ig/LB/LBGRPID","3743d5e5-20d4-4572-a327-39fd2776d541","Group ID","LBGRPID","5","Used to tie together a block of related records in a single domain for a subject.","Char","Identifier","Perm","","",""
"946","https://sdtm.d4k.dk/ig/LB/LBREFID","70582603-287b-4d24-b715-6b1169c17c18","Specimen ID","LBREFID","6","Internal or external specimen identifier. Example: specimen ID.","Char","Identifier","Perm","","",""
"947","https://sdtm.d4k.dk/ig/LB/LBSPID","2c26a639-ecd8-4da7-aebe-148849905ad8","Sponsor-Defined Identifier","LBSPID","7","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on the Lab page.","Char","Identifier","Perm","","",""
"948","https://sdtm.d4k.dk/ig/LB/LBTESTCD","2a1572a0-df84-43a5-9ac6-d513fb3b36ed","Lab Test or Examination Short Name","LBTESTCD","8","Short name of the measurement, test, or examination described in LBTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in LBTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). LBTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""ALT"", ""LDH"".","Char","Topic","Req","","C65047","https://ct.d4k.dk/cdisc/dataset/sc/2010-10-06/sdtm/C65047"
"949","https://sdtm.d4k.dk/ig/LB/LBTEST","7adaae77-13a0-4ca4-9c9f-33d3653872b9","Lab Test or Examination Name","LBTEST","9","Verbatim name of the test or examination used to obtain the measurement or finding. Note: Any test normally performed by a clinical laboratory is considered a lab test. The value in LBTEST cannot be longer than 40 characters. Examples: ""Alanine Aminotransferase"", ""Lactate Dehydrogenase"".","Char","Synonym Qualifier","Req","","C67154","https://ct.d4k.dk/cdisc/dataset/sc/2017-09-29/sdtm/C67154"
"950","https://sdtm.d4k.dk/ig/LB/LBTSTCND","e52e6a91-0ade-4860-9d33-6a0cd8b99059","Test Condition","LBTSTCND","10","Identifies any planned condition imposed by the assay system on the specimen at the time the test is performed.","Char","Variable Qualifier","Perm","","C181175","https://ct.d4k.dk/cdisc/dataset/sc/2022-03-25/sdtm/C181175"
"951","https://sdtm.d4k.dk/ig/LB/LBBDAGNT","76afaccf-1b64-4378-9a68-ed87ef94394d","Binding Agent","LBBDAGNT","11","The textual description of the agent that is binding to the entity in the LBTEST variable. The LBBDAGNT variable is used to indicate that there is a binding relationship between the entities in the LBTEST and LBBDAGNT variables, regardless of direction. \n LBBDAGNT is not a method qualifier. It should only be used when the actual interest of the measurement is the binding interaction between the 2 entities in LBTEST and LBBDAGNT. In other words, the combination of LBTEST and LBBDAGNT should describe the thing, the entity, or the analyte being measured, without the need for additional variables. \n The binding agent may be (but is not limited to) a test article, a portion of the test article, a related compound, or an endogenous molecule.","Char","Variable Qualifier","Perm","","",""
"952","https://sdtm.d4k.dk/ig/LB/LBTSTOPO","9cd7298b-3b61-457e-9d67-d990ea379e70","Test Operational Objective","LBTSTOPO","12","Text description of the high-level purpose of the test at the operational level.","Char","Variable Qualifier","Perm","","C181170","https://ct.d4k.dk/cdisc/dataset/sc/2022-12-16/sdtm/C181170"
"953","https://sdtm.d4k.dk/ig/LB/LBCAT","a8ca1847-9b0a-4864-a6c6-f30450c99f98","Category for Lab Test","LBCAT","13","Used to define a category of related records across subjects. Examples: ""HEMATOLOGY"", ""URINALYSIS"", ""CHEMISTRY"".","Char","Grouping Qualifier","Exp","","",""
"954","https://sdtm.d4k.dk/ig/LB/LBSCAT","c5977e1c-78b6-4fce-b976-f66088419ed7","Subcategory for Lab Test","LBSCAT","14","A further categorization of a test category. Examples: ""DIFFERENTIAL"", ""COAGULATION"", ""LIVER FUNCTION"", ""ELECTROLYTES"".","Char","Grouping Qualifier","Perm","","",""
"955","https://sdtm.d4k.dk/ig/LB/LBORRES","51683db2-d486-4e99-9e7f-ee6960420dd6","Result or Finding in Original Units","LBORRES","15","Result of the measurement or finding as originally received or collected.","Char","Result Qualifier","Exp","","",""
"956","https://sdtm.d4k.dk/ig/LB/LBORRESU","3dffa460-83a8-42ea-a921-300adfdb11f5","Original Units","LBORRESU","16","Original units in which the data were collected. The unit for LBORRES. Example: ""g/L"".","Char","Variable Qualifier","Exp","","C71620","https://ct.d4k.dk/cdisc/dataset/sc/2012-12-21/sdtm/C71620"
"957","https://sdtm.d4k.dk/ig/LB/LBRESSCL","2381234b-f0d7-4bf5-bed0-9604b063f7e7","Result Scale","LBRESSCL","17","Classifies the scale of the original result value; for example, whether the result is ordinal, nominal, quantitative, or narrative.","Char","Record Qualifier","Perm","","C177910","https://ct.d4k.dk/cdisc/dataset/sc/2021-06-25/sdtm/C177910"
"958","https://sdtm.d4k.dk/ig/LB/LBRESTYP","5e251532-d1f9-4cf4-ba18-e1c1412d513f","Result Type","LBRESTYP","18","Classifies the kind of result (i.e., property type) originally reported for the test. Examples include substance concentration, proportion, mass rate, and arbitrary concentration.","Char","Record Qualifier","Perm","","C179588","https://ct.d4k.dk/cdisc/dataset/sc/2022-09-30/sdtm/C179588"
"959","https://sdtm.d4k.dk/ig/LB/LBCOLSRT","2fd97b4b-e09c-4766-9ef8-9c11f1b8b91a","Collected Summary Result Type","LBCOLSRT","19","Used to indicate the type of collected summary result. This includes source summary results collected on a CRF or provided by an external vendor (e.g., central lab). If the summary result is derived by the sponsor using individual source data records from SDTM, the derived summary result is represented in ADaM. If the summary result is produced and reported by the lab, the collected summary result is represented in SDTM.","Char","Record Qualifier","Perm","","C177908","https://ct.d4k.dk/cdisc/dataset/sc/2021-09-24/sdtm/C177908"
"960","https://sdtm.d4k.dk/ig/LB/LBORNRLO","848ca6d9-e9f8-42f8-b4c7-bef10eb3925a","Reference Range Lower Limit in Orig Unit","LBORNRLO","20","Lower end of reference range for continuous measurement in original units. Should be populated only for continuous results.","Char","Variable Qualifier","Exp","","",""
"961","https://sdtm.d4k.dk/ig/LB/LBORNRHI","6273a3f5-860e-46d9-99fd-135255f83a67","Reference Range Upper Limit in Orig Unit","LBORNRHI","21","Upper end of reference range for continuous measurement in original units. Should be populated only for continuous results.","Char","Variable Qualifier","Exp","","",""
"962","https://sdtm.d4k.dk/ig/LB/LBLLOD","a660888a-fafc-44ac-ad4e-8d8b51a95dda","Lower Limit of Detection","LBLLOD","22","The lowest threshold (as originally received or collected) for reliably detecting the presence or absence of substance measured by a specific test. The value for the field will be as described in documentation from the instrument or lab vendor.","Char","Variable Qualifier","Perm","","",""
"963","https://sdtm.d4k.dk/ig/LB/LBSTRESC","37902d17-ed94-435b-8f1f-a97126046223","Character Result/Finding in Std Format","LBSTRESC","23","Contains the result value for all findings, copied or derived from LBORRES in a standard format or standard units. LBSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in LBSTRESN. For example, if a test has results ""NONE"", ""NEG"", and ""NEGATIVE"" in LBORRES and these results effectively have the same meaning, they could be represented in standard format in LBSTRESC as ""NEGATIVE"". For other examples, see Original and Standardized Results.","Char","Result Qualifier","Exp","","C102580","https://ct.d4k.dk/cdisc/dataset/sc/2019-03-29/sdtm/C102580"
"964","https://sdtm.d4k.dk/ig/LB/LBSTRESN","8a85ec16-4eec-4f40-8b3e-0ac241ea81fc","Numeric Result/Finding in Standard Units","LBSTRESN","24","Used for continuous or numeric results or findings in standard format; copied in numeric format from LBSTRESC. LBSTRESN should store all numeric test results or findings.","Num","Result Qualifier","Exp","","",""
"965","https://sdtm.d4k.dk/ig/LB/LBSTRESU","70243435-3db8-4bb1-8131-c97a111d1670","Standard Units","LBSTRESU","25","Standardized unit used for LBSTRESC or LBSTRESN.","Char","Variable Qualifier","Exp","","C71620","https://ct.d4k.dk/cdisc/dataset/sc/2012-12-21/sdtm/C71620"
"966","https://sdtm.d4k.dk/ig/LB/LBSTNRLO","b72e4ed0-b002-4a05-8d82-dd6f3929c167","Reference Range Lower Limit-Std Units","LBSTNRLO","26","Lower end of reference range for continuous measurements for LBSTRESC/LBSTRESN in standardized units. Should be populated only for continuous results.","Num","Variable Qualifier","Exp","","",""
"967","https://sdtm.d4k.dk/ig/LB/LBSTNRHI","c1bfc466-48fb-4171-8552-0181192cd368","Reference Range Upper Limit-Std Units","LBSTNRHI","27","Upper end of reference range for continuous measurements in standardized units. Should be populated only for continuous results.","Num","Variable Qualifier","Exp","","",""
"968","https://sdtm.d4k.dk/ig/LB/LBSTNRC","552ba998-e13f-4a32-b824-c618671a89b1","Reference Range for Char Rslt-Std Units","LBSTNRC","28","For normal range values that are character in ordinal scale or if categorical ranges were supplied. Examples: ""-1 to +1"", ""NEGATIVE TO TRACE"".","Char","Variable Qualifier","Perm","","",""
"969","https://sdtm.d4k.dk/ig/LB/LBNRIND","bb4e6d0f-9b1a-4188-8d7b-3da8cf5534fb","Reference Range Indicator","LBNRIND","29","Indicates where the value falls with respect to reference range defined by LBORNRLO and LBORNRHI, LBSTNRLO and LBSTNRHI, or by LBSTNRC. Examples: ""NORMAL"", ""ABNORMAL"", ""HIGH"", ""LOW"". Sponsors should specify in the study metadata (Comments column in the Define-XML document) whether LBNRIND refers to the original or standard reference ranges and results. LBNRIND is not used to indicate clinical significance.","Char","Variable Qualifier","Exp","","C78736","https://ct.d4k.dk/cdisc/dataset/sc/2021-06-25/sdtm/C78736"
"970","https://sdtm.d4k.dk/ig/LB/LBSTAT","92199f17-2a51-43af-8cc2-cd4444353ac3","Completion Status","LBSTAT","30","Used to indicate exam not done. Should be null if a result exists in LBORRES.","Char","Record Qualifier","Perm","","C66789","https://ct.d4k.dk/cdisc/dataset/sc/2019-09-27/send/C66789"
"971","https://sdtm.d4k.dk/ig/LB/LBREASND","d8b274f8-6be4-407e-917c-4f68d102ab5a","Reason Test Not Done","LBREASND","31","Describes why a measurement or test was not performed. Examples: ""BROKEN EQUIPMENT"", ""SUBJECT REFUSED"", or ""SPECIMEN LOST"". Used in conjunction with LBSTAT when value is ""NOT DONE"".","Char","Record Qualifier","Perm","","",""
"972","https://sdtm.d4k.dk/ig/LB/LBNAM","f764f6d3-c68a-4f79-bc51-85521f5ee838","Vendor Name","LBNAM","32","The name or identifier of the laboratory that performed the test.","Char","Record Qualifier","Perm","","",""
"973","https://sdtm.d4k.dk/ig/LB/LBLOINC","6d31d07f-cb74-41c0-8dea-632e695a4f67","LOINC Code","LBLOINC","33","Code for the lab test from the LOINC code system. The sponsor is expected to provide the dictionary name and version used to map the terms utilizing the Define-XML external codelist attributes.","Char","Synonym Qualifier","Perm","LOINC","",""
